track_id,est_bpm,brightness,energy_rms,percussiveness
159885188,123.05,2696.76,0.24457,0.09512
241731714,123.05,2510.06,0.29211,0.0936
87702570,123.05,2454.48,0.29528,0.08844
78214807,123.05,2626.6,0.24093,0.09591
69218459,123.05,1976.44,0.30518,0.04764
71873252,123.05,2140.62,0.17183,0.08886
32352780,136.0,2670.5,0.2561,0.08942
171612690,123.05,2355.1,0.2818,0.0913
137690305,123.05,2847.73,0.23701,0.12893
113391485,123.05,2375.72,0.17992,0.11464
47546211,123.05,2049.32,0.29795,0.06308
162457886,123.05,2734.27,0.26316,0.10349
176417890,129.2,1955.48,0.28078,0.08237
103746521,123.05,2059.14,0.2587,0.0666
114789530,123.05,2884.83,0.24499,0.1162
26335080,129.2,2430.5,0.28088,0.09782
247354019,123.05,1780.18,0.21494,0.05217
216214165,123.05,1975.23,0.25204,0.06778
203797235,123.05,1697.69,0.38494,0.04485
103625276,123.05,2021.74,0.20832,0.07034
262466014,123.05,2020.85,0.24102,0.07624
24791643,123.05,3000.07,0.21579,0.14248
87595613,123.05,2670.86,0.25594,0.10387
268398954,123.05,2468.35,0.29525,0.07682
177463232,123.05,2136.59,0.18578,0.08398
42995207,129.2,2816.29,0.21853,0.09743
62847478,129.2,2823.2,0.18974,0.11028
47881040,123.05,3161.33,0.27992,0.13952
49317349,143.55,3475.49,0.16442,0.16635
113464009,129.2,2252.83,0.28396,0.07716
6312815,129.2,2563.14,0.28401,0.08205
111213748,129.2,3475.98,0.25612,0.1771
214467793,129.2,2340.12,0.29165,0.09566
144789088,129.2,2984.53,0.2774,0.10362
153124239,129.2,2745.02,0.26472,0.09738
246686997,123.05,2711.49,0.21672,0.10331
219418886,123.05,2309.76,0.3139,0.0663
124804758,123.05,2308.64,0.2684,0.0945
120792642,112.35,2149.21,0.20223,0.07808
226401976,123.05,1594.76,0.31631,0.05027
20936701,129.2,2178.59,0.34565,0.08751
131964548,123.05,1838.1,0.19901,0.06325
80541833,123.05,2166.85,0.27053,0.07123
260958590,117.45,1689.26,0.22864,0.06056
13388181,129.2,3035.37,0.17711,0.11262
264414971,123.05,2290.94,0.29087,0.04426
55323901,123.05,1853.97,0.18708,0.06982
70505674,129.2,2039.89,0.29507,0.06574
8211395,123.05,2381.16,0.24054,0.08637
31060902,123.05,3044.61,0.19639,0.14436
27971190,123.05,2517.62,0.24798,0.08305
245257704,123.05,2852.69,0.24006,0.11264
81943901,123.05,2506.32,0.17624,0.10466
233476473,117.45,1912.6,0.16677,0.07135
176796744,123.05,1364.58,0.228,0.05895
225214674,123.05,2953.65,0.2944,0.14032
230969365,123.05,2022.3,0.29255,0.0566
208307899,123.05,2321.94,0.20685,0.06669
37001360,117.45,1938.13,0.21724,0.05437
89985058,123.05,1867.72,0.25454,0.08259
255852233,123.05,2451.39,0.18461,0.11718
77829458,123.05,2477.39,0.30016,0.08986
58731481,123.05,2160.65,0.23646,0.0795
56821188,95.7,2423.08,0.31734,0.07163
163922371,123.05,2200.27,0.36698,0.07613
33513094,123.05,1734.74,0.25537,0.07523
176066666,123.05,2007.6,0.20652,0.07289
109615463,123.05,2624.06,0.25226,0.08037
20214040,129.2,2106.79,0.225,0.05954
72451659,129.2,3234.28,0.25493,0.09692
93827564,129.2,2761.41,0.29456,0.09471
66366823,123.05,3229.64,0.27413,0.13337
210906515,117.45,2698.89,0.16232,0.12067
202048623,123.05,1669.91,0.29131,0.03851
214679415,129.2,2785.49,0.26369,0.11819
80355869,123.05,2595.37,0.27321,0.11549
68796145,129.2,2086.33,0.28521,0.07561
77308048,129.2,1286.79,0.37624,0.03933
51803640,129.2,2415.17,0.29439,0.08852
144723816,129.2,2828.13,0.24097,0.11095
214677275,86.13,1882.72,0.31179,0.07254
256307205,123.05,1499.59,0.28308,0.05055
234264960,129.2,2537.81,0.26743,0.10826
152814301,123.05,2424.4,0.24259,0.08383
57400069,123.05,2315.51,0.25407,0.08482
128723449,123.05,2928.48,0.24321,0.10962
159890712,123.05,2787.13,0.21755,0.11396
207313178,123.05,2364.2,0.20342,0.09621
267400672,112.35,2131.58,0.25274,0.05979
138884456,112.35,1825.39,0.22474,0.04433
223797497,117.45,1444.15,0.21033,0.04556
68564829,112.35,2402.29,0.20554,0.0841
94892817,129.2,1977.13,0.33228,0.07239
4946577,136.0,2720.23,0.23632,0.10302
113851449,123.05,2170.46,0.39387,0.0656
103859284,123.05,3594.09,0.28423,0.16821
244625209,129.2,2561.51,0.27702,0.10212
216159453,129.2,1918.41,0.32235,0.06054
217290412,123.05,2231.17,0.24728,0.08658
178175822,129.2,2257.48,0.24842,0.08039
202301836,123.05,2865.92,0.30406,0.14514
196968694,129.2,2948.04,0.25203,0.11396
152592950,123.05,2851.95,0.29416,0.09029
16651900,129.2,2173.59,0.35258,0.08043
233689202,129.2,2690.56,0.26806,0.10656
204452271,123.05,2558.91,0.3088,0.09155
76156508,123.05,2539.73,0.3478,0.08921
33495734,123.05,2943.17,0.31201,0.13201
90827834,129.2,3123.05,0.2716,0.17313
34078390,129.2,2984.67,0.22491,0.11652
91942965,123.05,2681.32,0.1614,0.08635
62070917,143.55,2417.52,0.29072,0.06045
114177923,123.05,1533.06,0.26079,0.03936
29273835,117.45,2190.54,0.25519,0.08534
93998915,129.2,3824.01,0.24435,0.21533
7629666,129.2,2619.44,0.25963,0.10257
75900626,136.0,2384.17,0.34467,0.08376
85366378,123.05,2290.81,0.23792,0.05197
138370875,123.05,3514.77,0.19395,0.15967
98165535,123.05,2538.6,0.17724,0.13179
73434784,123.05,1970.91,0.2502,0.06814
32530285,123.05,2264.98,0.24402,0.09842
133047839,123.05,1782.49,0.26705,0.06521
230927440,117.45,2236.71,0.30405,0.0697
35836630,123.05,2687.61,0.33192,0.11982
246783761,123.05,2458.59,0.2788,0.08378
160969165,123.05,1612.76,0.33296,0.04138
240762718,123.05,2889.95,0.25738,0.12994
263572083,129.2,3007.43,0.24055,0.14097
63463627,123.05,3021.92,0.24262,0.13154
74305649,123.05,3054.87,0.24962,0.12418
50814675,117.45,2250.89,0.24282,0.06887
27894123,123.05,2160.62,0.32942,0.05787
57043587,123.05,1841.68,0.2155,0.05925
37089994,123.05,2736.51,0.24361,0.12467
180733356,123.05,1979.88,0.31043,0.05893
72240430,123.05,2473.39,0.25411,0.08444
54052694,123.05,2382.43,0.29939,0.08217
193116888,129.2,1700.11,0.26514,0.04711
71767771,123.05,2437.44,0.23674,0.09058
1560896,123.05,2238.02,0.22399,0.08034
248944035,123.05,1910.9,0.27957,0.05978
164839551,123.05,2306.97,0.19756,0.10565
57467304,123.05,2405.99,0.19932,0.09565
160966198,123.05,1964.14,0.24355,0.05305
245667153,123.05,2257.47,0.22029,0.09203
195650333,123.05,2415.95,0.29447,0.09994
243803324,123.05,2966.47,0.1698,0.12271
65929435,123.05,2044.36,0.21083,0.08298
91919865,123.05,2285.43,0.19778,0.08767
243868070,123.05,3250.39,0.24393,0.13687
161587048,123.05,2516.87,0.24877,0.10059
165971007,123.05,1831.54,0.27803,0.06359
37841357,123.05,1793.46,0.17578,0.08271
149893404,123.05,2488.71,0.20289,0.11378
239903631,123.05,2613.87,0.32349,0.0872
155514041,103.36,2995.32,0.28496,0.14406
28738557,123.05,1637.86,0.21354,0.05736
89314402,123.05,2778.52,0.22819,0.10219
140287082,123.05,2335.74,0.24908,0.08973
32635683,123.05,1623.7,0.22491,0.04756
261169857,117.45,1545.12,0.20738,0.04716
82868726,123.05,2283.74,0.20495,0.07797
65788230,123.05,2391.37,0.20425,0.1024
236461457,99.38,3020.69,0.2299,0.13821
243204114,123.05,3644.99,0.26289,0.16758
256994579,123.05,1507.45,0.23896,0.05427
109357531,129.2,1736.7,0.29675,0.05466
5805578,123.05,2732.52,0.32213,0.10673
254609530,136.0,2940.27,0.17768,0.11604
105596511,123.05,3228.66,0.21769,0.14362
33643883,123.05,2675.69,0.27085,0.10344
98813256,117.45,1911.1,0.2615,0.06269
112400191,129.2,2258.61,0.16643,0.09592
106980849,123.05,2185.13,0.19726,0.06822
243895137,129.2,1658.06,0.23805,0.04072
14202885,83.35,2000.56,0.17133,0.06701
205715797,129.2,2104.18,0.24471,0.06269
113279507,129.2,2265.81,0.25684,0.06551
185576928,83.35,2437.07,0.31831,0.07969
80707450,117.45,1672.79,0.23003,0.06401
96847335,117.45,1215.18,0.34613,0.02501
44556556,129.2,2136.83,0.27735,0.07884
34378253,123.05,2474.95,0.22654,0.08068
76914977,123.05,2498.08,0.20044,0.08408
196030916,123.05,3165.12,0.19909,0.14752
221220725,129.2,1769.8,0.25241,0.04939
174152692,129.2,2882.67,0.27573,0.13908
166477857,129.2,2005.4,0.29322,0.05965
229922147,123.05,1919.89,0.19211,0.05947
149061210,123.05,2253.9,0.23928,0.07663
15737235,123.05,1975.31,0.24676,0.07607
168126046,129.2,2801.05,0.24488,0.09422
118146347,123.05,2430.49,0.26736,0.07606
200850686,129.2,2629.16,0.28578,0.10375
260498649,129.2,2790.16,0.22582,0.0844
108186408,123.05,978.59,0.22664,0.02918
115400031,136.0,2564.47,0.15767,0.11822
67645610,123.05,3120.17,0.20316,0.13836
44722870,123.05,2076.68,0.23561,0.07597
119319950,117.45,1915.06,0.20971,0.07258
55534612,129.2,896.19,0.11225,0.04242
82078459,129.2,2130.83,0.24361,0.08818
36512899,123.05,2254.87,0.18685,0.09224
55203398,129.2,2035.27,0.24141,0.08273
2007115,129.2,1617.19,0.21594,0.05642
133995966,129.2,1702.71,0.24994,0.06295
41862380,129.2,2566.68,0.29144,0.09599
165913631,129.2,1895.43,0.27243,0.06815
147179104,123.05,3279.09,0.24388,0.12055
155908509,117.45,2146.06,0.21869,0.0792
205543150,129.2,1592.48,0.21063,0.04725
232899337,129.2,2520.81,0.10919,0.10445
175452700,129.2,2613.92,0.04994,0.11537
14831138,129.2,2109.08,0.13236,0.0977
51494034,129.2,2799.62,0.09366,0.11757
68588866,129.2,2924.22,0.1099,0.15234
124010435,117.45,1699.52,0.2303,0.04732
110406975,129.2,2884.2,0.18726,0.14711
203201580,123.05,2619.77,0.20922,0.11302
34186350,123.05,2901.2,0.23961,0.11261
138744353,123.05,2166.43,0.27516,0.06227
759385,123.05,1270.88,0.20824,0.04602
100875985,129.2,2853.99,0.16752,0.11922
166399018,123.05,2503.83,0.17579,0.10014
72376457,123.05,2711.86,0.21369,0.12346
10527374,129.2,1751.46,0.18741,0.07393
221103082,129.2,2072.71,0.26794,0.06759
72905282,129.2,1541.64,0.31106,0.04501
236832521,123.05,1682.8,0.35511,0.04373
188665843,129.2,3342.54,0.20789,0.13818
211928939,123.05,2966.25,0.31601,0.12152
126877242,123.05,2856.15,0.25009,0.1229
22693494,123.05,1876.54,0.18072,0.08742
113179824,117.45,1619.0,0.37302,0.04752
123677344,129.2,2629.52,0.25633,0.10609
233500590,123.05,3481.16,0.30096,0.17058
49170941,129.2,2805.18,0.23214,0.10359
115957579,123.05,3052.86,0.27535,0.13898
132557171,123.05,1918.37,0.16575,0.0602
99853174,129.2,2300.45,0.26813,0.10004
69964830,129.2,2968.76,0.2299,0.14466
198527270,123.05,2755.54,0.12012,0.13024
137209330,129.2,2675.51,0.28863,0.08953
109903774,123.05,3369.29,0.25502,0.16049
224344557,123.05,1832.16,0.21924,0.04688
97540400,129.2,1950.2,0.3039,0.07829
41384663,123.05,3257.28,0.24056,0.12329
160922718,123.05,2570.3,0.21891,0.09716
236766330,123.05,2056.96,0.21994,0.07698
250466784,123.05,2811.14,0.24552,0.11613
238129462,117.45,1870.33,0.2412,0.06187
155804197,123.05,2722.76,0.23351,0.11946
158816620,123.05,1985.24,0.22658,0.06816
105552432,123.05,1687.38,0.34446,0.03878
160292894,123.05,1827.09,0.32328,0.04197
229412760,117.45,2698.27,0.2918,0.08736
260389235,117.45,2767.64,0.2597,0.1054
131053904,123.05,1895.96,0.29543,0.04839
38022788,123.05,2702.28,0.21333,0.11487
92905345,129.2,1511.97,0.33514,0.03748
36679630,123.05,1530.33,0.13527,0.05757
21700433,123.05,2212.77,0.3264,0.05549
92037925,129.2,1463.75,0.19809,0.0354
252349774,123.05,1814.3,0.22218,0.05731
81717713,123.05,1351.32,0.24911,0.03528
214711884,123.05,1551.89,0.22691,0.05131
101813665,123.05,1903.72,0.22566,0.05595
190120092,123.05,1917.39,0.40659,0.0422
56742540,129.2,2316.25,0.27594,0.07443
76993145,99.38,2200.03,0.16852,0.06225
111866620,129.2,1960.58,0.25181,0.05988
103606167,83.35,1828.06,0.2055,0.04108
62651171,129.2,2288.95,0.24099,0.10511
9573433,123.05,2589.92,0.20165,0.09605
69457587,129.2,2097.8,0.22908,0.0748
32093453,123.05,2291.51,0.27633,0.08782
128621447,129.2,2737.66,0.28371,0.1013
260191364,123.05,1563.37,0.17158,0.04372
235477278,123.05,2454.65,0.21379,0.09822
248750496,117.45,1944.21,0.32015,0.06505
232042541,123.05,1851.55,0.23299,0.05881
88493163,117.45,1858.82,0.35199,0.05873
87304726,103.36,2711.55,0.28325,0.108
151269264,129.2,1686.72,0.285,0.0713
201275303,123.05,2390.84,0.3106,0.05996
101419096,123.05,3310.86,0.22709,0.12774
157969957,123.05,2639.84,0.27183,0.08891
220553349,123.05,2789.15,0.23175,0.09624
153344561,123.05,2128.01,0.26763,0.07302
180478817,129.2,2408.96,0.27689,0.08636
218180720,123.05,1315.6,0.31,0.03786
160247363,123.05,2849.76,0.23258,0.10387
42009269,123.05,1954.32,0.25422,0.06894
231229161,123.05,2853.5,0.29822,0.1033
143217896,117.45,1461.04,0.20789,0.0612
99872930,129.2,2834.54,0.26595,0.08575
8144353,129.2,3204.18,0.2968,0.12626
250493742,136.0,2981.5,0.3305,0.11362
87906143,123.05,2509.62,0.2157,0.0873
133544107,129.2,2644.83,0.28713,0.11311
229614270,129.2,2021.06,0.28795,0.06999
4962231,129.2,2099.57,0.2248,0.06209
253862812,117.45,1996.14,0.26474,0.0693
16222049,123.05,2596.97,0.27284,0.06121
14064142,129.2,2539.95,0.32124,0.11463
70865870,123.05,1652.37,0.17359,0.06336
25636133,117.45,2595.84,0.20238,0.1113
77019177,129.2,1653.08,0.2357,0.05316
85532982,129.2,2198.52,0.33847,0.06175
135713810,123.05,3180.37,0.2476,0.15836
186283572,129.2,2869.16,0.20636,0.13437
162434477,136.0,2159.16,0.26581,0.07345
13055160,92.29,2197.17,0.23072,0.0865
262055603,129.2,2263.75,0.25747,0.0815
196594783,129.2,3588.48,0.10034,0.21675
168083711,123.05,2565.67,0.34718,0.07547
177880047,123.05,2433.78,0.29807,0.0861
73756659,123.05,2687.95,0.20043,0.09015
105884230,123.05,2474.96,0.2282,0.08017
200722097,123.05,2238.19,0.29352,0.06359
11529779,123.05,2396.1,0.26552,0.08914
96864559,123.05,2596.39,0.36752,0.07189
240065118,123.05,2204.97,0.21924,0.08536
118818580,123.05,3264.56,0.23041,0.12478
144112929,123.05,2279.23,0.23787,0.07282
115721881,129.2,1956.09,0.26656,0.07482
231211488,123.05,2757.04,0.27692,0.0891
53247560,123.05,2876.13,0.2522,0.10883
114210551,129.2,2113.11,0.23383,0.07223
28473075,123.05,2743.59,0.26118,0.09943
145064120,123.05,2131.38,0.18491,0.10403
149948218,123.05,2740.02,0.23043,0.13288
120256845,129.2,2832.72,0.22023,0.13589
144811814,129.2,3246.06,0.22729,0.12694
133711296,123.05,1365.45,0.22126,0.03828
117994420,123.05,2391.41,0.28051,0.07029
10870401,129.2,1703.59,0.26374,0.03609
143159329,117.45,2458.64,0.24815,0.08989
80506032,123.05,1914.26,0.25803,0.0531
8572383,123.05,3549.38,0.11489,0.1664
109409661,123.05,2132.5,0.28638,0.05823
217111314,123.05,2707.84,0.3133,0.06755
120396120,123.05,2743.12,0.22313,0.12562
139533046,117.45,3092.58,0.25422,0.10684
238389713,123.05,2719.73,0.20042,0.10634
71466895,123.05,1488.69,0.27405,0.03743
172971288,123.05,2054.31,0.29838,0.05086
250028407,123.05,1494.29,0.27284,0.04886
175978658,123.05,1960.47,0.29671,0.05838
114595968,103.36,2154.98,0.22622,0.07382
74077990,123.05,2407.14,0.17666,0.09268
160569506,129.2,2829.96,0.15488,0.13364
179253101,123.05,2164.28,0.29718,0.06829
245958645,129.2,2199.76,0.23551,0.0894
222277390,123.05,1645.14,0.20152,0.05885
226579957,129.2,2297.95,0.13042,0.12178
180320602,129.2,2471.1,0.28736,0.0953
107934318,123.05,2801.04,0.26218,0.13605
868027,123.05,2942.59,0.35673,0.12454
8876713,123.05,2561.19,0.25089,0.09108
205385989,123.05,1676.12,0.29335,0.05868
251596751,129.2,2756.25,0.23992,0.09551
254288176,129.2,1975.61,0.22237,0.06459
110036836,129.2,2600.28,0.25292,0.13003
142482628,129.2,3551.52,0.21034,0.17344
151196082,123.05,1718.46,0.29945,0.0697
171965959,117.45,1859.2,0.22312,0.06401
6456592,129.2,1867.63,0.19033,0.0592
107214789,117.45,2143.36,0.18153,0.08914
66002765,107.67,2189.64,0.16013,0.07389
143282755,123.05,1536.46,0.26754,0.05891
264246038,123.05,2546.05,0.28704,0.07915
189128587,136.0,3182.11,0.34163,0.1249
225162288,129.2,3137.39,0.25112,0.12517
110508043,123.05,2519.63,0.32748,0.10537
161624698,129.2,1834.0,0.43261,0.05336
95511736,123.05,2286.62,0.30468,0.07032
123948732,123.05,2564.66,0.28261,0.08616
65851897,123.05,1418.87,0.31533,0.05833
234730634,123.05,1522.76,0.30782,0.03729
209155403,117.45,2775.89,0.27471,0.10279
187254702,123.05,2559.12,0.23527,0.08096
177277314,83.35,2324.26,0.28334,0.06113
53504415,129.2,2899.46,0.27882,0.09712
246218994,129.2,2120.05,0.22232,0.08253
205343488,129.2,2912.77,0.26926,0.14282
79344908,129.2,2344.13,0.30376,0.0747
142291057,129.2,2821.27,0.24915,0.13695
203618737,123.05,2278.45,0.21774,0.09521
160339994,129.2,2073.57,0.32166,0.05971
210081207,117.45,2309.0,0.30658,0.07032
68850055,123.05,2453.85,0.18197,0.10206
81957932,123.05,1869.13,0.25531,0.05335
164430549,117.45,3468.26,0.23934,0.17639
247299634,123.05,3254.59,0.2676,0.13883
41553823,123.05,2391.97,0.28472,0.08839
147853693,123.05,2339.33,0.29337,0.0618
120649009,123.05,2877.64,0.1061,0.13482
37221727,123.05,2444.51,0.17023,0.09134
213324341,129.2,2866.63,0.25301,0.11846
241970385,123.05,1551.98,0.31875,0.0316
135852736,123.05,1346.59,0.26017,0.03482
142852562,123.05,1276.15,0.26919,0.05014
226548242,123.05,1373.88,0.19252,0.03958
246336537,123.05,1382.0,0.17635,0.03061
205089886,123.05,1606.87,0.28861,0.06575
207578682,123.05,1971.35,0.22432,0.06707
206531485,123.05,2123.94,0.24921,0.09857
50566952,123.05,2614.94,0.24936,0.10674
3256524,117.45,2161.95,0.28724,0.05905
62236267,112.35,2127.07,0.25271,0.05963
90240040,123.05,1850.47,0.27185,0.04498
49685878,123.05,2730.13,0.24259,0.09814
242846059,129.2,1874.77,0.21315,0.06291
239491507,129.2,2105.3,0.35702,0.06052
265405532,123.05,2004.44,0.22696,0.05612
71802337,117.45,2111.46,0.21185,0.05688
203562457,117.45,1699.73,0.2274,0.05598
233225880,123.05,2647.35,0.23452,0.06471
101999775,129.2,2679.12,0.2321,0.0983
200424944,123.05,2330.65,0.22017,0.07341
179273628,123.05,854.25,0.27414,0.01781
118963202,117.45,1796.62,0.27864,0.0571
124753345,123.05,2390.68,0.2077,0.0864
241959927,161.5,2962.73,0.1841,0.16078
120075250,112.35,3212.22,0.16829,0.11794
258984490,129.2,2894.53,0.23436,0.11818
162888181,129.2,2718.67,0.2379,0.10219
57666379,123.05,1203.81,0.22903,0.04343
51288485,136.0,2508.24,0.13829,0.09999
232882584,112.35,2601.43,0.17531,0.07428
143995729,112.35,3802.21,0.14045,0.14727
178147121,123.05,2825.2,0.09648,0.11969
95790075,136.0,2755.77,0.26269,0.08421
221199771,136.0,2527.39,0.26405,0.11856
86954331,123.05,2900.33,0.21786,0.11622
66508778,107.67,2180.65,0.18285,0.09471
120207517,129.2,2638.47,0.28777,0.11167
241861863,136.0,2960.79,0.22108,0.15115
31199851,123.05,2927.46,0.17733,0.11814
90628967,103.36,2584.27,0.24157,0.12412
59807796,143.55,2718.34,0.17253,0.11728
2576102,117.45,2745.25,0.22617,0.11091
130189449,129.2,2803.91,0.28955,0.09719
260592423,123.05,2275.01,0.27154,0.07979
105293118,129.2,2111.29,0.16931,0.10154
223325702,136.0,2651.99,0.36302,0.07428
221500035,112.35,3406.87,0.34404,0.14775
29763804,112.35,3183.88,0.35302,0.1208
165820835,123.05,2057.07,0.23289,0.07652
126717370,129.2,2448.22,0.28807,0.08218
60936410,117.45,2024.92,0.26771,0.05574
179603671,129.2,2403.99,0.13299,0.1086
228313209,95.7,2805.1,0.22642,0.09925
14725363,123.05,3178.93,0.26427,0.14473
192611372,129.2,3012.32,0.26601,0.13542
88205667,161.5,2045.85,0.28339,0.08708
80066726,86.13,2677.01,0.13294,0.07362
15596020,136.0,2182.35,0.19182,0.09184
75316203,89.1,2707.43,0.18918,0.11862
6411561,129.2,1688.36,0.34559,0.06087
235224392,117.45,2550.42,0.20449,0.08983
184638524,117.45,2970.76,0.22085,0.14128
15833924,123.05,2024.68,0.28181,0.07473
222451034,123.05,2446.56,0.17241,0.09318
47902166,129.2,2679.64,0.20998,0.11951
161378388,123.05,2850.28,0.2334,0.10298
77241606,123.05,2268.89,0.2649,0.07147
39096762,117.45,2177.6,0.16951,0.06486
141877080,123.05,2290.62,0.15521,0.07219
192836932,129.2,2584.88,0.31096,0.09884
260794613,117.45,1974.74,0.25741,0.05987
94048170,123.05,2012.17,0.18836,0.067
205443422,123.05,2918.02,0.28435,0.13129
167082981,123.05,2409.49,0.23555,0.08117
208831221,123.05,2454.74,0.25996,0.08513
253841690,117.45,1250.61,0.14782,0.04306
164783338,123.05,3355.42,0.23401,0.15222
6739720,123.05,1486.71,0.22488,0.04322
34208182,117.45,2232.72,0.19793,0.09246
210167360,117.45,3284.17,0.21852,0.14596
152747405,117.45,2602.32,0.23782,0.10532
63222079,129.2,2968.58,0.2938,0.10961
104557639,129.2,2613.3,0.24814,0.09453
32345676,123.05,3235.17,0.30721,0.12763
99028810,129.2,2570.2,0.25159,0.11604
48531465,123.05,2663.92,0.24175,0.10068
256166131,129.2,2761.84,0.24907,0.13399
12692813,129.2,2520.23,0.21151,0.08676
15819665,129.2,3113.18,0.2686,0.13322
78136538,129.2,2873.99,0.24219,0.10821
52656849,129.2,2639.23,0.22642,0.07387
23998696,129.2,2818.21,0.16413,0.11214
104299003,129.2,2508.69,0.28918,0.08911
55062459,129.2,3148.3,0.22694,0.15134
31649842,129.2,3074.8,0.17271,0.12726
2522041,129.2,3059.12,0.23903,0.13439
197134978,86.13,2925.53,0.24348,0.13353
60497462,86.13,2874.17,0.23503,0.12181
247496628,123.05,2997.76,0.18046,0.09045
155478286,117.45,2122.43,0.21007,0.08153
126499407,129.2,2975.27,0.27193,0.12913
246182683,129.2,2741.01,0.24469,0.10668
11164333,123.05,2588.65,0.30307,0.11424
54620072,129.2,3160.37,0.25112,0.12599
99242051,123.05,2027.48,0.22933,0.07952
54321940,123.05,1974.18,0.32797,0.05455
193325295,123.05,2707.22,0.18595,0.13763
156371510,123.05,3369.54,0.32406,0.14589
183793576,123.05,2899.21,0.32945,0.10257
16074655,123.05,2325.48,0.25625,0.07948
36405901,123.05,2979.94,0.22662,0.13721
33477677,117.45,2511.25,0.32819,0.07534
51818595,83.35,3134.16,0.27114,0.11639
28339009,123.05,3597.91,0.26095,0.15974
260087601,123.05,2626.6,0.24093,0.09591
76237251,123.05,3228.59,0.22201,0.13995
157190901,123.05,3482.97,0.27016,0.15238
13051216,123.05,2845.58,0.22886,0.11005
133303555,123.05,3225.38,0.20223,0.13716
193389203,129.2,3122.39,0.24629,0.12634
53187328,123.05,2925.5,0.23764,0.11288
248612290,123.05,3081.98,0.27668,0.14176
253550759,123.05,3096.19,0.24233,0.15758
122402383,123.05,2509.99,0.22437,0.10588
63857485,117.45,2854.73,0.28128,0.11094
43366243,123.05,3185.87,0.25789,0.11443
117453108,123.05,2491.53,0.27907,0.09493
106486169,129.2,2402.66,0.24917,0.09632
46895769,123.05,3267.43,0.33612,0.11055
122073655,123.05,2517.03,0.2817,0.09177
82143842,123.05,2353.05,0.29632,0.06524
202285829,123.05,2592.73,0.26736,0.09884
103882809,123.05,3075.99,0.25093,0.12711
243613355,123.05,2982.87,0.30447,0.13537
233073388,123.05,2907.15,0.31224,0.1235
42817,123.05,2661.58,0.30019,0.08984
101797701,123.05,2913.51,0.25687,0.11415
207635129,123.05,3039.44,0.32704,0.13447
21249631,123.05,3122.31,0.23916,0.11414
56628209,123.05,2679.04,0.26955,0.10886
128092935,123.05,2935.51,0.2427,0.12902
243555710,123.05,2498.78,0.28602,0.10776
50980858,123.05,3670.39,0.22218,0.2085
122279295,123.05,2691.06,0.2497,0.1383
38889007,123.05,3593.22,0.14748,0.20292
115391433,123.05,2549.64,0.27403,0.11539
183730268,123.05,3385.79,0.225,0.18974
217099000,123.05,2927.93,0.28219,0.10786
249043622,123.05,2741.23,0.37468,0.08655
217053592,129.2,2161.58,0.3349,0.0664
108207542,123.05,2173.78,0.27312,0.0558
211298468,123.05,2685.05,0.3089,0.0877
39005338,129.2,2108.04,0.19285,0.07508
194567880,129.2,1928.83,0.30783,0.07125
191224851,129.2,2258.6,0.33292,0.10264
25018834,123.05,2875.95,0.22145,0.12802
70877919,123.05,2880.18,0.19316,0.14176
210549534,123.05,1327.65,0.22028,0.04171
104822399,123.05,2315.48,0.35363,0.08844
18657487,123.05,3236.68,0.25599,0.14282
3088674,123.05,3553.32,0.23089,0.16748
178320270,123.05,3344.26,0.25422,0.18633
211043626,123.05,2937.39,0.19858,0.15145
57860442,123.05,2714.49,0.32639,0.11259
36546076,123.05,2869.03,0.23962,0.12755
237649767,123.05,3439.46,0.31343,0.13543
241917082,117.45,1933.27,0.28234,0.05662
238120945,123.05,1811.44,0.3108,0.05351
57232977,123.05,2601.23,0.1879,0.10033
56189464,123.05,3188.4,0.24279,0.13052
248373422,129.2,2966.37,0.24066,0.11836
66361430,123.05,3243.23,0.23821,0.13985
246189500,123.05,3296.06,0.13915,0.14323
99443474,123.05,2288.69,0.30466,0.07055
158485928,123.05,2084.37,0.31665,0.03529
99999823,117.45,2164.91,0.27587,0.07518
57263074,123.05,2433.45,0.20817,0.10198
215638744,123.05,1562.4,0.21208,0.0348
255352120,129.2,2599.83,0.21698,0.08829
7648747,123.05,2931.77,0.2862,0.10217
146485670,123.05,2535.87,0.23292,0.10313
109646361,123.05,3206.07,0.2753,0.12285
11987517,123.05,2832.15,0.23538,0.10524
213121373,83.35,3319.33,0.30403,0.1254
97209575,129.2,2343.76,0.34505,0.06535
56288066,123.05,1437.44,0.31197,0.04051
142255562,123.05,1213.71,0.19205,0.04476
155915113,117.45,2387.2,0.27699,0.0794
66036943,123.05,1666.27,0.18001,0.05978
232126191,123.05,1844.75,0.29993,0.04052
174356448,123.05,1109.52,0.11962,0.04468
193219178,123.05,1155.64,0.215,0.03067
74164206,123.05,2299.99,0.18954,0.08307
257918665,123.05,3225.34,0.21078,0.15289
257790209,123.05,2131.36,0.22945,0.07846
24030003,123.05,2149.17,0.23656,0.06826
79743417,123.05,2432.68,0.24597,0.08887
33373979,123.05,1928.37,0.24689,0.05574
239246995,123.05,2986.04,0.24855,0.12893
242816555,123.05,2788.26,0.20702,0.14798
94510059,83.35,2254.16,0.27338,0.07831
94250942,123.05,2558.76,0.19815,0.08493
155559284,129.2,2452.54,0.26804,0.09701
66549871,129.2,2531.48,0.33626,0.11127
89852876,152.0,1846.61,0.22973,0.05881
92210048,123.05,3014.95,0.29468,0.1078
